"","BART_square_error1","BART_square_error2","BART_square_error3","BART_cover1","BART_cover2","BART_cover3","BART_length1","BART_length2","BART_length3","MICE_square_error1","MICE_square_error2","MICE_square_error3","MICE_cover1","MICE_cover2","MICE_cover3","MICE_length1","MICE_length2","MICE_length3","Cox_square_error1","Cox_square_error2","Cox_square_error3","Cox_cover1","Cox_cover2","Cox_cover3","Cox_length1","Cox_length2","Cox_length3"
"11",0.0141285063621001,0.0135058950316621,0.00476032201389688,0,1,1,0.226473659118711,0.531966380017218,0.327252006795436,0.00503333961996904,0.0361514491705976,0.106245544488868,1,1,0,0.24941891680989,0.494504304226619,0.248322891576315,0.01823174616799,0.00506916199117211,0.00280750290503407,1,1,1,0.528944821601048,0.91786204726498,0.441793131521844
"12",0.00481941372330807,0.00409644043455523,0.0152128003623467,1,1,1,0.236179988136231,0.524063211187839,0.279135894075176,0.000656690854573793,0.000907860901245547,0.0912389866317369,1,1,0,0.269640270610583,0.517979802223473,0.226982421909847,0.0300214219824084,0.114464118416175,0.00139592241398046,1,1,1,0.464064827050777,0.820159772892977,0.433870236776683
"13",0.0112788728551749,0.0234752424641301,1.55869545682812e-05,0,1,1,0.19252698792149,0.584169446048616,0.268739526824132,0.00178733103763807,0.0136508885520384,0.0428752752215965,1,1,0,0.250089213597537,0.503304992683215,0.378135005331456,0.00896246021371708,0.000136143015872482,0.00645570168785829,1,1,1,0.533807827294845,0.830989056734334,0.503142867483483
"14",0.0475628652905059,0.004157536982437,0.0284281103819762,0,1,0,0.21810386000062,0.629163205121407,0.239390277133798,0.0342669432528256,0.00309651371507806,0.111086145482051,0,1,0,0.264023789936355,0.505743791018325,0.259990547100101,0.017755208622711,0.0348751183973205,0.0283320487659874,1,1,1,0.609964474683312,1.03488866492582,0.500438274457617
"15",0.012315236206734,0.0920853439671935,0.0133195167010819,0,1,0,0.204488080192128,0.813446835176971,0.27583808008198,0.00356829152430284,0.0467140561080869,0.063465796034101,1,1,0,0.256419797920372,0.504602304646886,0.263455073736592,0.0519947206441941,0.093278265122505,0.0125252889289821,0,1,1,0.413780932546045,0.808313932419715,0.427199334630539
"16",0.0133058530016825,0.0349792469559414,0.000921727978344875,1,1,1,0.274127364348207,0.658174510724486,0.36244076317662,0.0063506601568497,0.00125482164557969,0.104601434857868,1,1,0,0.280700797236704,0.438617700307446,0.283726748799909,0.00302586470051822,0.0143561068978846,7.60066215535978e-05,1,1,1,0.54477913465221,0.869180251864524,0.418808522389372
"17",0.0035404902332192,0.0237110920640091,0.0017707090267395,1,1,1,0.199760578570156,0.379591063350865,0.257572094876282,0.000820698927461344,0.032560832675162,0.0329931628814981,1,1,0,0.282399441667249,0.753380394232051,0.291090534308043,0.0209145277947981,0.0350349776414718,0.0390308650085933,1,1,1,0.515946451265317,0.883406371463519,0.529477749734036
"18",0.0460562252705115,0.000292335553446287,0.0143602098948529,0,1,1,0.196739047260054,0.53327310007353,0.287939526961522,0.014504287621378,0.0498050555355851,0.048894879103179,1,1,0,0.241775337448709,0.551350872814209,0.285700733482679,0.00754906849756762,0.0137165587261474,0.00202351883239298,1,1,1,0.472030510615647,0.881257098665032,0.379384038656521
"19",0.00450411946170578,0.000119663137359178,0.00117293466315748,1,1,1,0.288090167920372,0.479202997024557,0.272192233279651,0.00435388314531045,0.00137422656020858,0.0580959964793849,1,1,0,0.286364723795327,0.643657950177721,0.275986700830326,0.02626695502656,0.0255367431814819,0.0659718968017124,1,1,0,0.521370264774519,0.953079057078812,0.4967828448801
"20",0.0154936883561288,0.00149318780114713,0.010792220418982,0,1,1,0.230832529536356,0.566085797851174,0.243121656327496,0.00307994899364538,0.0166805493236111,0.060499137645461,1,1,0,0.296034212028972,0.554639428524742,0.335625234074142,0.0132099077502159,0.0534398331891628,0.0112802528552333,1,1,1,0.509517635268169,0.792175071605588,0.438119990361947
"21",8.0542053693151e-05,0.0108716396064902,0.00247970641927784,1,1,1,0.210854434312099,0.416475260248611,0.232707135811919,0.00256177779119409,0.0221024120431694,0.0638044737340615,1,1,0,0.238663381323086,0.500801617620865,0.199283052638324,0.000224904101353608,0.0707104986366833,0.00692489366951527,1,1,1,0.506621551295757,0.872422110350946,0.485393913685303
"22",0.0160005229120117,0.055049308107386,0.0203566827750447,0,0,0,0.232600356018354,0.469178871660221,0.290948632120894,0.0155517892726467,0.0365905171205026,0.106587571602556,0,1,0,0.244419009523579,0.577834467711294,0.254315012824194,0.0036805605115338,0.245172680484549,0.00522040867694894,1,0,1,0.425187788891103,0.916449157309691,0.431167457936443
"23",0.0145989644467619,0.00848352784197516,0.0138388170511499,0,1,0,0.159460260492936,0.433366406706106,0.241884897368648,0.00797762534201322,0.0313819727388849,0.0664214155827969,1,1,0,0.290206195775455,0.46174712668059,0.325276648905787,0.00768872453421682,0.0362425312255195,0.00996785169264494,1,1,1,0.548908748418149,0.81737967607028,0.454826059704218
"24",0.000757184134393245,0.00361275632796111,0.00490492581333121,1,1,1,0.207379996670088,0.810310150960919,0.180803888207519,0.00030545195224236,0.0461636707794312,0.078102088736871,1,1,0,0.255428285067038,0.609185428467377,0.281828894531649,0.00193206036003167,0.00202717699466009,0.00104605892815202,1,1,1,0.426125461031521,0.771111895302646,0.395033805013032
"25",0.0722809701992324,0.0390668699085994,0.0227524102146867,0,1,0,0.198011894878003,0.410682062168588,0.224050616005531,0.0415943890978298,0.0311457405851693,0.0954483324562025,0,1,0,0.267559630591758,0.440574124122267,0.240621167373299,0.0118329015088794,0.0449470662080557,0.00593137174308888,1,1,1,0.489851715633813,0.74433919735152,0.410328380294614
"26",0.0335466010886022,0.0175225980702983,0.0235893676630693,0,1,0,0.232934240239185,0.433675279687395,0.247888375025181,0.022452592855754,0.00778583099590428,0.12382076429129,0,1,0,0.276723584475586,0.514695042610161,0.235784808253639,0.00528177800693784,0.107120914093965,0.022674617081513,1,1,1,0.54037784401943,0.907235847342973,0.443711196878445
"27",0.0295157799558174,0.00017478137988961,0.04676436818889,0,1,0,0.197667513513358,0.485738444775802,0.273191756143199,0.0192261794497616,0.0399340400103604,0.102779099629051,0,1,0,0.258560262307065,0.451451032176673,0.273807000757421,0.0258334118593951,0.000691670800348345,0.00918691052710747,1,1,1,0.459515390267276,0.872281282556711,0.435841848537381
"28",0.0442768847581786,0.0137027317120875,0.00113576598285197,0,1,1,0.216231945100171,0.497333980212383,0.259240977176079,0.030739437923941,0.0107932291606984,0.050390872662519,0,1,0,0.249877508342699,0.595055186719092,0.243629361449699,0.00874941371626545,0.010038735599207,8.04007105871939e-05,1,1,1,0.505433264447553,0.925806397805977,0.519245212008757
"29",0.040286512690203,0.00882833160342907,0.0435440005004762,0,1,0,0.194256559286426,0.548468849061594,0.259322451498819,0.03874605532827,0.0108107073738231,0.11514597031107,0,1,0,0.247639286772739,0.554364468269781,0.201660007519022,0.0362994757410902,0.100359154662474,0.00922664986777793,1,1,1,0.484700106524182,0.85385562555622,0.420641813993653
"30",0.0266972854843608,0.031797951417338,0.00219491751813431,0,1,1,0.142921720688379,0.61085579759913,0.209037879482554,0.0109581705008424,0.0560606449444924,0.0506968302176662,1,0,0,0.241203956307388,0.402940798694939,0.368091285606365,0.00809336318234556,0.119072798609013,0.00390696621696339,1,1,1,0.429318712673958,0.844966610928541,0.483851513082188
"31",0.0314201222542916,0.0713731349450773,0.0270098482294968,0,1,0,0.265286801902452,0.603392044860032,0.237977683365328,0.00421779017266368,0.101531356089579,0.0568882853346679,1,0,0,0.273910648060703,0.451489159936349,0.223476852704746,0.0011191453211383,0.000526106164521835,0.000591827162460361,1,1,1,0.571288817891406,0.834679514723883,0.415310101557727
"32",0.0142801531599735,0.00988441900684941,0.0110333023757543,0,1,1,0.190560905280736,0.41360801210196,0.304554206136319,0.00743838343063705,0.0141210153460548,0.0663028394704556,1,1,0,0.241279164750147,0.508253850535857,0.20697143562614,0.00185984406355523,0.0257907546927498,0.00122667428656239,1,1,1,0.427122654041101,0.843978173138091,0.395358004713023
"33",0.0957204035190056,0.00105018368170779,0.0186692957542885,0,1,0,0.198369119149853,0.548933513650477,0.189674800033598,0.0752779093838464,0.0405152355359474,0.10648161483392,0,1,0,0.270285081632896,0.475874716325823,0.217321707123717,0.0517054003658557,0.000127782536075655,0.00188101258045458,1,1,1,0.525600242123239,0.843887309981158,0.467059932885949
"34",0.0142150500757066,0.0670062990175016,0.0440602354670619,1,1,0,0.275316750110112,0.622826138503158,0.230043474101651,0.0102424564027141,0.0703447130790913,0.108319797020012,1,0,0,0.237462388593473,0.51902254651695,0.231634605690183,0.0421203255494202,0.181316412003401,0.00118192655574429,1,1,1,0.460368289020202,0.977027339215278,0.429395162150219
"35",0.00733589061883458,0.0532435822336035,0.0616172780828239,0,1,0,0.17659488266559,0.634569683573677,0.35071367365492,0.00491327121297297,0.0227132100541417,0.106735014573491,1,1,0,0.305385838649827,0.523407943904309,0.347317825481092,0.00339552340108066,5.56036373996263e-05,1.66561643519461e-07,1,1,1,0.536691023560351,0.891909159085385,0.543981853855647
"36",0.0186027685128214,0.0654825184847265,0.0137413059270522,0,0,1,0.17949568480695,0.40953882181391,0.234554829726663,0.0135504862576513,0.0547459515674607,0.132489800414818,1,1,0,0.247308811242749,0.684558829284838,0.28211934168876,0.00180401290550143,0.25702023412555,0.0101125107025214,1,0,1,0.492292876656639,0.85857659785739,0.450631936641653
"37",0.0236290505071711,0.000198675315858291,0.000561836406600459,0,1,1,0.249869339850813,0.513409420898249,0.252378130725749,0.0159354451105233,0.0105752535594031,0.0651307296893839,1,1,0,0.274049045458769,0.566468692930998,0.291257076054807,0.000679935243927309,0.020146645843632,0.000288854297013147,1,1,1,0.521362108397723,0.937969762404011,0.440012193975403
"38",0.069684156675647,5.01575314521105e-05,0.0190564680567885,0,1,0,0.289024342295602,0.420434888554903,0.194039737347489,0.0496408471960452,0.035781631218237,0.100253999176536,0,1,0,0.321915874102316,0.504492313812908,0.268239858400585,0.029278896346797,0.000185639480183132,0.000704402710466564,1,1,1,0.577413051355078,0.887126173644603,0.523100959124509
"39",2.50224672961255e-07,0.00216435008506714,0.00776074664184079,1,1,1,0.156204476717616,0.441188115505689,0.301795123688869,0.00397764006292542,0.0542530432484779,0.0558533157966605,1,1,0,0.257050885736483,0.666110370939252,0.234337951610524,0.0732796883557453,0.0154555867927594,0.00617955828599518,0,1,1,0.510528989822762,0.877791341430537,0.449037749245853
"40",0.0180373907578012,0.0287364973617851,0.000153683050089942,0,1,1,0.237074165947232,0.603681404877079,0.282901580461001,0.0069205801431055,0.0329685008769609,0.0659523927901885,1,1,0,0.261672469741805,0.463335676604838,0.226820183688488,0.00259242335127834,0.0395003784155719,0.0413318936624633,1,1,1,0.599408270765384,0.882629639630183,0.50713009764804
"41",0.0297062817749484,0.0133928903713756,0.0221345631159419,0,1,0,0.186815796638007,0.569961323444002,0.229100265217179,0.015508033791807,0.0188092764013852,0.0823735161767777,1,1,0,0.266323542600169,0.476208585138127,0.25819031339539,0.00112861525686068,0.0094517984250718,0.0180374454263664,1,1,1,0.567542826377784,0.809137435362454,0.43160793132333
"42",0.00410037347264035,0.00426828920715558,0.0249635731692361,1,1,0,0.276650353380696,0.666328323214056,0.296975712999134,0.00147477628903079,0.0356291667972235,0.110707260941175,1,1,0,0.282956550923574,0.584401760790422,0.26476119113374,0.0681509111577806,0.0213862107015364,0.000213106917412673,1,1,1,0.58173829995007,0.885402294030815,0.465688908545896
"43",0.00549117613697901,0.132189291218624,0.0135218713900033,1,0,1,0.226246315871341,0.546402256329449,0.257192099836941,0.00246901628331666,0.0823771288879806,0.0997414684825901,1,0,0,0.27236676597289,0.457463915706115,0.229191574004548,0.00926630484895149,0.0879419762978939,0.00301073997790791,1,1,1,0.591359202496547,0.817589748657676,0.464252926464522
"44",0.0152942222582842,0.000103605568569789,0.00367121734273976,0,1,1,0.179734779794752,0.514305304400104,0.272465915775592,0.00929306989209047,0.00419925629091042,0.0569045650186041,1,1,0,0.224131289040185,0.456778690494563,0.262222346502885,0.00240457287635697,0.0144742963232779,0.000372847411128417,1,1,1,0.425221186167127,0.783842144095011,0.430827803634583
"45",0.0122834132532744,0.0104086106114487,0.0102802094544804,0,1,1,0.213534383580603,0.514113721799348,0.191025681013762,0.0021059147240216,0.0328136859743383,0.037276164686258,1,1,0,0.295977981339451,0.57032680243159,0.309378972207499,0.0257107609542419,0.032138219534596,0.00469878311710805,1,1,1,0.507619315478592,0.876785995616406,0.48337288516455
"46",0.012465020611492,0.00119683320485091,0.0366275850557015,0,1,0,0.125563438984829,0.508291654146528,0.30258803603706,0.0106083859215409,0.00359982010876152,0.118145820953621,1,1,0,0.228779540033082,0.547190197775326,0.239512157707674,0.0125184125259024,0.120269203790475,0.00691950499597018,1,1,1,0.466017017686085,0.880747820419627,0.425910896623832
"47",0.0893812266153499,0.000431705148272074,0.0254058066454031,0,1,0,0.199183072783152,0.439189716635841,0.237972273377741,0.0653967757212214,0.0205654625672198,0.103989245851451,0,1,0,0.299708511013859,0.570561459287138,0.291556625596329,0.00493487522413878,0.0145900657359585,0.00646928200266066,1,1,1,0.570383889343152,0.840178653839556,0.497962490901352
"48",0.0651371628052269,0.00604991722296529,0.0386086757594819,0,1,0,0.242004613418165,0.56286263776312,0.236242103640514,0.0446455396396789,0.0098869400672928,0.0947346579411056,0,1,0,0.304505193400749,0.470120893571083,0.272313804390438,0.000707982177599302,0.0239942195333416,0.0223285250375495,1,1,1,0.543060226629716,0.813856806967374,0.446107131606679
"49",0.0126713140940571,0.0133819855129187,0.00935067183789866,1,1,1,0.236221393600673,0.543149059120923,0.285187815119655,0.00198937305485523,0.0150277713593785,0.0805469627727271,1,1,0,0.247904113147071,0.681806980681477,0.192568257813767,2.69655433440024e-06,0.172135495265656,0.00561093402362735,1,1,1,0.568409522144502,0.897905595963364,0.403733679188844
"50",0.0984582345367202,0.00323637419147764,0.0164480532898906,0,1,0,0.278918993609429,0.524402692410794,0.256805916382578,0.0713763755661168,0.0334349571010273,0.0771362700810795,0,1,0,0.273373195449446,0.485154604430557,0.229097556395876,0.0798574708396299,0.00150115009816183,0.00870635347746949,0,1,1,0.507250507020616,0.812081986186867,0.406249331479202
"51",0.00224351121182088,0.0808588638323136,0.0250824621085375,1,1,0,0.188243433437597,0.68894948999328,0.252702821484187,0.000377116235145801,0.00981142902512074,0.113134152469517,1,1,0,0.252598583267503,0.555996476432012,0.204524050707447,0.00121146381825457,0.0531379865650088,0.00171862755684076,1,1,1,0.47454919645565,0.808323272469855,0.371002614550056
"52",0.0234016090719555,0.000160620531743391,0.00013477873904177,0,1,1,0.187128467896985,0.660225067945501,0.344674153319568,0.0112077021210011,0.0160216605669399,0.0472882271745958,1,1,0,0.269487273022319,0.533068358927126,0.300548440376748,4.03736595210715e-05,0.0579740934520901,0.0100996401438596,1,1,1,0.474333981156011,0.831721842391369,0.445084915366502
"53",0.0207192045709523,0.00104861999481721,0.0129949467939848,0,1,0,0.25466310452202,0.484927985272186,0.144768594074639,0.0115610852258802,0.00402333737512085,0.0689709543010581,1,1,0,0.303371685999183,0.475869061557672,0.385975904210417,0.0210825865621794,0.056498814521183,0.00575175731997308,1,1,1,0.506101866442041,0.792677436174627,0.379569691724019
"54",0.00845384892592075,0.00199453536896419,0.00644336806938352,1,1,1,0.187032522320782,0.596406725458673,0.266814334740608,0.00288984870187991,0.0597103279018249,0.0742859518087917,1,1,0,0.238550207675638,0.702546041759028,0.286423274351551,0.0043670174862736,0.0789821839850727,0.000267944963469948,1,1,1,0.457395436097992,0.904339917998124,0.431008340852438
"55",0.0169397996610606,0.000203294594193544,0.00174633409582027,1,1,1,0.251708718527529,0.528527484574313,0.20956405842722,0.0139210357722378,0.0232562170080136,0.0882340249693985,1,1,0,0.261044912012749,0.603212329117162,0.205908545005621,0.00242116479064369,0.00422772338083237,0.000362469725264348,1,1,1,0.445760094244426,0.904119798421334,0.411244401919813
"56",0.0267072377396775,0.000588417267318492,0.00840297952239321,0,1,1,0.201516056687035,0.62954535173873,0.22410788654706,0.0121993481613227,0.030218379188823,0.10658890225463,1,1,0,0.26433243996292,0.478648775694496,0.217924393755687,0.0372223960424504,0.0177607856575339,0.0181213882138875,1,1,1,0.628447014466577,0.839444059259673,0.518440764865121
"57",0.0204280315655227,0.031819440978006,0.00367697282884778,0,1,1,0.243337751367668,0.575867545851519,0.209482148042461,0.00787810133477277,6.2919439311425e-06,0.0601535835377096,1,1,0,0.237202922128157,0.609923510476217,0.250566266448235,0.00480406974990781,0.0323437436743895,0.133247586475004,1,1,0,0.47423600258304,0.908645249939459,0.538572238133556
"58",0.0154584804965783,0.00111439776257283,0.000272617966592497,1,1,1,0.281477943403618,0.483087855464258,0.249468396175409,0.00852142160404025,0.000348282347109029,0.0503385574026734,1,1,0,0.271077572505777,0.472512302557074,0.207187435502774,0.0363847394176283,0.0498784904161982,0.0331175946432973,1,1,1,0.525539684196803,0.817848553656642,0.410541018333583
"59",0.0445214497521198,0.00805108559381955,0.00486081669485526,0,1,1,0.2444899126791,0.55868196676042,0.284619282636538,0.0224097605985841,0.000759437850923303,0.0323685220106799,0,1,0,0.258898790945982,0.552012192126563,0.337521217393836,0.0367944014366145,0.0315996113789549,0.0391355456365396,1,1,1,0.414895522994063,0.776016205700203,0.395901645216348
"60",0.00927658055170477,0.0232315431089754,0.00866028693295363,1,1,1,0.24132115477668,0.745177758468885,0.24903307427383,0.00656601721555643,0.00092489546779734,0.10339049007886,1,1,0,0.290378148798987,0.466021971857143,0.316473360340305,0.0879846705957008,0.00944690597651916,0.00172685875605333,0,1,1,0.510555828817156,0.839853329871047,0.422720752341389
"61",0.0182903164442804,0.0695351733914649,0.0335765533905159,0,1,0,0.240404642110042,0.589214766443808,0.194201824375519,0.0141733454949276,0.0370154339806076,0.0656825775623673,1,1,0,0.258361212869002,0.527161758955079,0.296112145866417,0.000621266003885783,0.0731116531673566,0.0139830225831935,1,1,1,0.45866770850181,0.81820749769763,0.479353641872866
"62",0.0338483277953906,0.0301515215044886,0.0335052871801325,0,1,0,0.205036943345983,0.649122356441007,0.247559430601053,0.0212946919398957,0.00697552229964422,0.0970094140234012,0,1,0,0.257964801368448,0.521578376361458,0.298798694689422,0.000921621662961034,0.180050399014535,0.00661689200964732,1,1,1,0.531388478976948,0.901455833937448,0.451478898520218
"63",0.0221509047845963,0.0181219792243973,0.0144481063293575,0,1,0,0.209797584252814,0.658601847351842,0.247861375061892,0.0198727764384699,0.0329654762016496,0.10221761975051,0,1,0,0.266220761251729,0.494316360402763,0.267822734116034,0.0126337630839103,0.00361048096485324,0.017994967008031,1,1,1,0.462958811932502,0.79862567293242,0.433646658804623
"64",0.063526329619862,0.00216407950539371,0.04598724508361,0,1,0,0.204569239206758,0.398952367090411,0.244635048114311,0.034703811792139,0.0198995459397858,0.098197301520867,0,1,0,0.248194380150218,0.457402340306207,0.269306683334627,0.00703774959717187,0.000335462563820424,0.024606387657421,1,1,1,0.446310351752427,0.899277028952252,0.45180430943088
"65",0.00736094043896121,0.0274534002526251,0.011452304115333,1,1,1,0.221983874032595,0.702371255612664,0.285676691048548,0.0093304828511434,0.0183860229625003,0.0835862575707458,1,1,0,0.287407199686951,0.588899557821663,0.361351296721984,0.00966543766163178,0.0315653585903125,0.0148318474742098,1,1,1,0.464020027270519,0.849005499737351,0.456381772523928
"66",0.0114255329834696,0.061230969869315,0.0106354870710938,0,0,1,0.195617328653423,0.395309501054864,0.235058275534573,0.00643589885472208,0.0553265840120242,0.0675768299160614,1,0,0,0.272784976717031,0.426686037744928,0.240426166188317,0.000179734176385446,0.0148070856467705,0.0247700107402689,1,1,1,0.545204665737258,0.875019306949472,0.484019458326227
"67",0.000134115412723341,0.00277024922755182,0.000101650280236811,1,1,1,0.174049581343272,0.557174267500524,0.31527848148185,0.00298175573994193,0.039401112241722,0.0564374522223031,1,1,0,0.338097309609832,0.587175097578398,0.43930777646437,0.00960220334049216,0.0311998098843043,0.0157522461107557,1,1,1,0.522449326945948,0.881063134141936,0.419474550961068
"68",0.0139610329684175,0.0119035240167255,0.0236550120180564,0,1,0,0.119519955754865,0.507494621689381,0.307217423980989,0.00805429515879349,0.00330666338393565,0.104798077155548,1,1,0,0.253308648243363,0.484989179042197,0.222698128577175,2.2881944390389e-06,0.262168204842432,0.00958974272553452,1,0,1,0.493263763701739,0.930803424778405,0.429109101651489
"69",0.00942137195827006,0.00412784537231901,0.0215670806353106,0,1,1,0.167265139204737,0.586351929552569,0.345865749080103,0.00438460554858425,0.0309616599748003,0.105350111223499,1,1,0,0.250497624594886,0.498189625546348,0.256164365986717,0.00161091327824594,0.0667874269716463,0.00361712929538935,1,1,1,0.474398940172059,0.842456368669613,0.424355059180984
"70",0.000546541655859829,0.0356403267442701,0.00339020553570804,1,1,1,0.286420564043337,0.637887146724862,0.260398151233241,0.000420804615128567,0.00671865274282724,0.073949286873005,1,1,0,0.263464921374159,0.524311065826492,0.347791165288648,0.00133570565833678,0.0374928214727322,0.032684044476514,1,1,1,0.529553794964843,0.846286448989361,0.4854005666644
"71",0.0388207284042531,0.0122530206274687,0.0192481534135364,0,1,0,0.212863758334069,0.530385346833221,0.292128972439206,0.0100662512108679,0.048002953566262,0.0696534322638694,1,1,0,0.25727962171537,0.624668046501558,0.19796448529831,0.000336669645120278,0.119268696532629,0.000455666694562458,1,1,1,0.501086781756623,0.856660149187829,0.378423225906467
"72",0.0249461493121797,0.0914644322532674,0.012316584377097,0,0,0,0.201762355070874,0.481978227156072,0.2499675930734,0.0142942197852676,0.0382345288896997,0.0993851404737963,1,1,0,0.248477593445308,0.495201601615737,0.246253563388864,0.0847456246410892,0.191342579036993,0.0112450205186511,0,0,1,0.529154115859976,0.777615225225704,0.393267848273623
"73",0.00992559513834547,0.000347036600667493,0.0195819843447864,1,1,0,0.237669288339843,0.612589659442254,0.325335582646967,0.00368584058967057,0.0155096717279939,0.094379375292153,1,1,0,0.235484979379021,0.430440816548009,0.223137305796232,0.00285061446598857,0.00476672405296933,0.00249745537215592,1,1,1,0.470880373279826,0.774639913811305,0.422800347913248
"74",0.0239716282945765,0.0250901652284299,0.00141146051866645,0,1,1,0.247522494898931,0.796394880869492,0.20618352975922,0.0186646584606817,9.65395270101095e-07,0.0582700877149766,1,1,0,0.27376861668454,0.605356308924348,0.29851896339557,0.00370964896020153,0.00452631556511389,0.00325916204521419,1,1,1,0.550964632153973,0.860363002769477,0.445250395100301
"75",0.0063628011341035,0.000156505781701241,0.00468563262987364,1,1,1,0.21202634345865,0.459936876978665,0.164890061709408,0.000992802969247459,0.0113770335261077,0.0510563491369227,1,1,0,0.246468057820744,0.477812791908819,0.26852529733019,0.00116039342690661,0.00408462816262629,0.000676703993689231,1,1,1,0.527233558282289,0.880262153987869,0.440130469751064
"76",0.0210590069960295,0.0331838550010872,0.00354789507280184,1,1,1,0.322999131788344,0.40852109220409,0.221625821427942,0.0144434703929594,0.00015075708352407,0.0704094094319564,1,1,0,0.262032818678195,0.578498229885175,0.352202060967414,0.00530314447841763,0.0354664420685269,0.0132808492920268,1,1,1,0.436217743632219,0.798559729248204,0.456370423041332
"77",0.027414142023098,0.00832770188266073,0.00117110460987684,0,1,1,0.214049047650638,0.636004588076914,0.220737297593761,0.00337902652217841,0.0147837595484518,0.049528489013824,1,1,0,0.277686782578351,0.563245029549658,0.241327794346959,0.000528384532387189,0.0486927493908713,0.0150784062983053,1,1,1,0.586489459140674,0.900263801142417,0.514096315763391
"78",0.000794769524426008,0.0701210590426596,0.0225621303379248,1,0,0,0.277328944263077,0.546210127848008,0.252945795502631,0.000143010804679068,0.00241751729043387,0.0543031962427699,1,1,0,0.234718770102716,0.55039983015948,0.215014958293159,0.053293625236645,0.0934065944718129,0.103916826946235,1,1,0,0.471499660574185,0.822364817438036,0.436051393691423
